Brand,Benchmark Family,Name,Ticker,Base,Quote,Dissemination,Launch Date,Inception Date,Exchanges,Calculation Window,Factsheet
Kaiko,Single-Asset,Kaiko CHZ Reference Rate LDN,KK_RFR_CHZUSD_NYCLF,CHZ,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2019","Bitfinex, Bitso, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CHZ Reference Rate SGP,KK_RFR_CHZUSD_SGP,CHZ,USD,Daily Fixing SGP,"February 27, 2024","December 23, 2019","Bitfinex, Bitso, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CLANKER Reference Rate NYC,KK_RFR_CLANKERUSD_NYC,CLANKER,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CLOUD Reference Rate LDN,KK_RFR_CLOUDUSD_LDN,CLOUD,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CLOUD Reference Rate NYC,KK_RFR_CLOUDUSD_NYC,CLOUD,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CLOUD Reference Rate LDN,KK_RFR_CLOUDUSD_NYCLF,CLOUD,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CLOUD Reference Rate SGP,KK_RFR_CLOUDUSD_SGP,CLOUD,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CLV Reference Rate LDN,KK_RFR_CLVUSD_LDN,CLV,USD,Daily Fixing LDN,"February 27, 2024","September 20, 2021","Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CLV Reference Rate NYC,KK_RFR_CLVUSD_NYC,CLV,USD,Daily Fixing NYC,"February 27, 2024","September 20, 2021","Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CLV Reference Rate SGP,KK_RFR_CLVUSD_SGP,CLV,USD,Daily Fixing SGP,"February 27, 2024","September 20, 2021","Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate ,KK_RFR_COMPUSD,COMP,USD,Real-time (5s),"February 27, 2024","September 21, 2020","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate LDN,KK_RFR_COMPUSD_LDN,COMP,USD,Daily Fixing LDN,"February 27, 2024","September 21, 2020","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate LDN,KK_RFR_COMPUSD_LDNLF,COMP,USD,Daily Fixing LDN,"January 08, 2025","September 21, 2020","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate NYC,KK_RFR_COMPUSD_NYC,COMP,USD,Daily Fixing NYC,"February 27, 2024","September 21, 2020","Bitfinex, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate LDN,KK_RFR_COMPUSD_NYCLF,COMP,USD,Daily Fixing LDN,"May 06, 2025","September 21, 2020","Bitfinex, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COMP Reference Rate SGP,KK_RFR_COMPUSD_SGP,COMP,USD,Daily Fixing SGP,"February 27, 2024","September 21, 2020","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COOKIE Reference Rate LDN,KK_RFR_COOKIEUSD_LDN,COOKIE,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COOKIE Reference Rate SGP,KK_RFR_COOKIEUSD_SGP,COOKIE,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CORN Reference Rate LDN,KK_RFR_CORNUSD_LDN,CORN,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CORN Reference Rate NYC,KK_RFR_CORNUSD_NYC,CORN,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CORN Reference Rate SGP,KK_RFR_CORNUSD_SGP,CORN,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko COTI Reference Rate LDN,KK_RFR_COTIUSD_LDN,COTI,USD,Daily Fixing LDN,"February 27, 2024","June 21, 2021","CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COTI Reference Rate NYC,KK_RFR_COTIUSD_NYC,COTI,USD,Daily Fixing NYC,"February 27, 2024","June 21, 2021","CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COTI Reference Rate LDN,KK_RFR_COTIUSD_NYCLF,COTI,USD,Daily Fixing LDN,"May 06, 2025","June 21, 2021","CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COTI Reference Rate SGP,KK_RFR_COTIUSD_SGP,COTI,USD,Daily Fixing SGP,"February 27, 2024","June 21, 2021","CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COW Reference Rate LDN,KK_RFR_COWUSD_LDN,COW,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COW Reference Rate NYC,KK_RFR_COWUSD_NYC,COW,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko COW Reference Rate SGP,KK_RFR_COWUSD_SGP,COW,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CPOOL Reference Rate ,KK_RFR_CPOOLUSD,CPOOL,USD,Real-time (5s),"December 13, 2024","December 13, 2024",Kraken,300s,
Kaiko,Single-Asset,Kaiko CPOOL Reference Rate LDN,KK_RFR_CPOOLUSD_LDN,CPOOL,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CPOOL Reference Rate NYC,KK_RFR_CPOOLUSD_NYC,CPOOL,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CPOOL Reference Rate LDN,KK_RFR_CPOOLUSD_NYCLF,CPOOL,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CPOOL Reference Rate SGP,KK_RFR_CPOOLUSD_SGP,CPOOL,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CQT Reference Rate LDN,KK_RFR_CQTUSD_LDN,CQT,USD,Daily Fixing LDN,"February 27, 2024","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CQT Reference Rate NYC,KK_RFR_CQTUSD_NYC,CQT,USD,Daily Fixing NYC,"February 27, 2024","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CQT Reference Rate LDN,KK_RFR_CQTUSD_NYCLF,CQT,USD,Daily Fixing LDN,"May 06, 2025","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CQT Reference Rate SGP,KK_RFR_CQTUSD_SGP,CQT,USD,Daily Fixing SGP,"February 27, 2024","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CRON Reference Rate ,KK_RFR_CRONUSD,CRON,USD,Real-time (5s),"June 18, 2025","June 18, 2025",Kraken,300s,
Kaiko,Single-Asset,Kaiko CRON Reference Rate LDN,KK_RFR_CRONUSD_LDN,CRON,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CRON Reference Rate NYC,KK_RFR_CRONUSD_NYC,CRON,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CRON Reference Rate SGP,KK_RFR_CRONUSD_SGP,CRON,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate ,KK_RFR_CROUSD,CRO,USD,Real-time (5s),"September 20, 2022","September 21, 2020",Crypto.com,300s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate LDN,KK_RFR_CROUSD_LDN,CRO,USD,Daily Fixing LDN,"September 20, 2022","September 21, 2020",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate LDN,KK_RFR_CROUSD_LDNLF,CRO,USD,Daily Fixing LDN,"January 08, 2025","September 21, 2020",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate NYC,KK_RFR_CROUSD_NYC,CRO,USD,Daily Fixing NYC,"September 20, 2022","September 21, 2020",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate LDN,KK_RFR_CROUSD_NYCLF,CRO,USD,Daily Fixing LDN,"May 06, 2025","September 21, 2020",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko CRO Reference Rate SGP,KK_RFR_CROUSD_SGP,CRO,USD,Daily Fixing SGP,"September 20, 2022","September 21, 2020",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate ,KK_RFR_CRVUSD,CRV,USD,Real-time (5s),"September 20, 2022","December 21, 2020","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate LDN,KK_RFR_CRVUSD_LDN,CRV,USD,Daily Fixing LDN,"September 20, 2022","December 21, 2020","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate LDN,KK_RFR_CRVUSD_LDNLF,CRV,USD,Daily Fixing LDN,"January 08, 2025","December 21, 2020","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate NYC,KK_RFR_CRVUSD_NYC,CRV,USD,Daily Fixing NYC,"September 20, 2022","December 21, 2020","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate LDN,KK_RFR_CRVUSD_NYCLF,CRV,USD,Daily Fixing LDN,"May 06, 2025","December 21, 2020","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CRV Reference Rate SGP,KK_RFR_CRVUSD_SGP,CRV,USD,Daily Fixing SGP,"September 20, 2022","December 21, 2020","Bitfinex, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CSPR Reference Rate ,KK_RFR_CSPRUSD,CSPR,USD,Real-time (5s),"June 24, 2024","June 24, 2024","Crypto.com, OkEX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko CSPR Reference Rate LDN,KK_RFR_CSPRUSD_LDN,CSPR,USD,Daily Fixing LDN,"June 24, 2024","June 24, 2024","Crypto.com, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CSPR Reference Rate NYC,KK_RFR_CSPRUSD_NYC,CSPR,USD,Daily Fixing NYC,"June 24, 2024","June 24, 2024","Crypto.com, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CSPR Reference Rate LDN,KK_RFR_CSPRUSD_NYCLF,CSPR,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","Crypto.com, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CSPR Reference Rate SGP,KK_RFR_CSPRUSD_SGP,CSPR,USD,Daily Fixing SGP,"June 24, 2024","June 24, 2024","Crypto.com, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTSI Reference Rate LDN,KK_RFR_CTSIUSD_LDN,CTSI,USD,Daily Fixing LDN,"February 27, 2024","June 21, 2021","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTSI Reference Rate NYC,KK_RFR_CTSIUSD_NYC,CTSI,USD,Daily Fixing NYC,"February 27, 2024","June 21, 2021","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTSI Reference Rate LDN,KK_RFR_CTSIUSD_NYCLF,CTSI,USD,Daily Fixing LDN,"May 06, 2025","June 21, 2021","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTSI Reference Rate SGP,KK_RFR_CTSIUSD_SGP,CTSI,USD,Daily Fixing SGP,"February 27, 2024","June 21, 2021","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTXF Reference Rate LDN,KK_RFR_CTXFUSD_LDN,CTXF,USD,Daily Fixing LDN,"February 27, 2024","September 20, 2021","Gemini, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTXF Reference Rate NYC,KK_RFR_CTXFUSD_NYC,CTXF,USD,Daily Fixing NYC,"February 27, 2024","September 20, 2021","Gemini, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTXF Reference Rate LDN,KK_RFR_CTXFUSD_NYCLF,CTXF,USD,Daily Fixing LDN,"May 06, 2025","September 20, 2021","Gemini, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CTXF Reference Rate SGP,KK_RFR_CTXFUSD_SGP,CTXF,USD,Daily Fixing SGP,"February 27, 2024","September 20, 2021","Gemini, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CVC Reference Rate LDN,KK_RFR_CVCUSD_LDN,CVC,USD,Daily Fixing LDN,"February 27, 2024","June 21, 2021","CEX.IO, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CVC Reference Rate NYC,KK_RFR_CVCUSD_NYC,CVC,USD,Daily Fixing NYC,"February 27, 2024","June 21, 2021","CEX.IO, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CVC Reference Rate LDN,KK_RFR_CVCUSD_NYCLF,CVC,USD,Daily Fixing LDN,"May 06, 2025","June 21, 2021","CEX.IO, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CVC Reference Rate SGP,KK_RFR_CVCUSD_SGP,CVC,USD,Daily Fixing SGP,"February 27, 2024","June 21, 2021","CEX.IO, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko CVX Reference Rate ,KK_RFR_CVXUSD,CVX,USD,Real-time (5s),"February 27, 2024","June 22, 2020","Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko CVX Reference Rate LDN,KK_RFR_CVXUSD_LDN,CVX,USD,Daily Fixing LDN,"February 27, 2024","June 22, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CVX Reference Rate NYC,KK_RFR_CVXUSD_NYC,CVX,USD,Daily Fixing NYC,"February 27, 2024","June 22, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CVX Reference Rate LDN,KK_RFR_CVXUSD_NYCLF,CVX,USD,Daily Fixing LDN,"May 06, 2025","June 22, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CVX Reference Rate SGP,KK_RFR_CVXUSD_SGP,CVX,USD,Daily Fixing SGP,"February 27, 2024","June 22, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CXT Reference Rate LDN,KK_RFR_CXTUSD_LDN,CXT,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CXT Reference Rate NYC,KK_RFR_CXTUSD_NYC,CXT,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CXT Reference Rate LDN,KK_RFR_CXTUSD_NYCLF,CXT,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CXT Reference Rate SGP,KK_RFR_CXTUSD_SGP,CXT,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CYBER Reference Rate LDN,KK_RFR_CYBERUSD_LDN,CYBER,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CYBER Reference Rate NYC,KK_RFR_CYBERUSD_NYC,CYBER,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CYBER Reference Rate LDN,KK_RFR_CYBERUSD_NYCLF,CYBER,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko CYBER Reference Rate SGP,KK_RFR_CYBERUSD_SGP,CYBER,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DAI Reference Rate LDN,KK_RFR_DAIUSD_LDN,DAI,USD,Daily Fixing LDN,"September 20, 2022","March 19, 2018","Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DAI Reference Rate NYC,KK_RFR_DAIUSD_NYC,DAI,USD,Daily Fixing NYC,"September 20, 2022","March 19, 2018","Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DAI Reference Rate LDN,KK_RFR_DAIUSD_NYCLF,DAI,USD,Daily Fixing LDN,"May 06, 2025","March 19, 2018","Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DAI Reference Rate SGP,KK_RFR_DAIUSD_SGP,DAI,USD,Daily Fixing SGP,"September 20, 2022","March 19, 2018","Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate ,KK_RFR_DASHUSD,DASH,USD,Real-time (5s),"July 17, 2024","June 19, 2017","Bitfinex, CEX.IO, Kraken",300s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate LDN,KK_RFR_DASHUSD_LDN,DASH,USD,Daily Fixing LDN,"September 20, 2022","June 19, 2017","Bitfinex, CEX.IO, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate LDN,KK_RFR_DASHUSD_LDNLF,DASH,USD,Daily Fixing LDN,"January 08, 2025","June 19, 2017","Bitfinex, CEX.IO, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate NYC,KK_RFR_DASHUSD_NYC,DASH,USD,Daily Fixing NYC,"September 20, 2022","June 19, 2017","Bitfinex, CEX.IO, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate LDN,KK_RFR_DASHUSD_NYCLF,DASH,USD,Daily Fixing LDN,"May 06, 2025","June 19, 2017","Bitfinex, CEX.IO, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DASH Reference Rate SGP,KK_RFR_DASHUSD_SGP,DASH,USD,Daily Fixing SGP,"September 20, 2022","June 19, 2017","Bitfinex, CEX.IO, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DBR Reference Rate LDN,KK_RFR_DBRUSD_LDN,DBR,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DBR Reference Rate NYC,KK_RFR_DBRUSD_NYC,DBR,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DBR Reference Rate LDN,KK_RFR_DBRUSD_NYCLF,DBR,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DBR Reference Rate SGP,KK_RFR_DBRUSD_SGP,DBR,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DEEP Reference Rate LDN,KK_RFR_DEEPUSD_LDN,DEEP,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DEEP Reference Rate NYC,KK_RFR_DEEPUSD_NYC,DEEP,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DEEP Reference Rate SGP,KK_RFR_DEEPUSD_SGP,DEEP,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DENT Reference Rate LDN,KK_RFR_DENTUSD_LDN,DENT,USD,Daily Fixing LDN,"February 27, 2024","June 21, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DENT Reference Rate NYC,KK_RFR_DENTUSD_NYC,DENT,USD,Daily Fixing NYC,"February 27, 2024","June 21, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DENT Reference Rate LDN,KK_RFR_DENTUSD_NYCLF,DENT,USD,Daily Fixing LDN,"May 06, 2025","June 21, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DENT Reference Rate SGP,KK_RFR_DENTUSD_SGP,DENT,USD,Daily Fixing SGP,"February 27, 2024","June 21, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DGB Reference Rate LDN,KK_RFR_DGBUSD_LDN,DGB,USD,Daily Fixing LDN,"February 27, 2024","December 17, 2018","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DGB Reference Rate NYC,KK_RFR_DGBUSD_NYC,DGB,USD,Daily Fixing NYC,"February 27, 2024","December 17, 2018","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DGB Reference Rate LDN,KK_RFR_DGBUSD_NYCLF,DGB,USD,Daily Fixing LDN,"May 06, 2025","December 17, 2018","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DGB Reference Rate SGP,KK_RFR_DGBUSD_SGP,DGB,USD,Daily Fixing SGP,"February 27, 2024","December 17, 2018","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DIA Reference Rate LDN,KK_RFR_DIAUSD_LDN,DIA,USD,Daily Fixing LDN,"February 27, 2024","March 21, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko DIA Reference Rate NYC,KK_RFR_DIAUSD_NYC,DIA,USD,Daily Fixing NYC,"February 27, 2024","March 21, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko DIA Reference Rate LDN,KK_RFR_DIAUSD_NYCLF,DIA,USD,Daily Fixing LDN,"May 06, 2025","March 21, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko DIA Reference Rate SGP,KK_RFR_DIAUSD_SGP,DIA,USD,Daily Fixing SGP,"February 27, 2024","March 21, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate ,KK_RFR_DOGEUSD,DOGE,USD,Real-time (5s),"September 20, 2022","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate ,KK_RFR_DOGEUSD_1S,DOGE,USD,Real-time (1s),"April 21, 2023","December 18, 2017",-,-,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate LDN,KK_RFR_DOGEUSD_LDN,DOGE,USD,Daily Fixing LDN,"September 20, 2022","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate LDN,KK_RFR_DOGEUSD_LDNLF,DOGE,USD,Daily Fixing LDN,"January 08, 2025","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate NYC,KK_RFR_DOGEUSD_NYC,DOGE,USD,Daily Fixing NYC,"September 20, 2022","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate LDN,KK_RFR_DOGEUSD_NYCLF,DOGE,USD,Daily Fixing LDN,"May 06, 2025","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGE Reference Rate SGP,KK_RFR_DOGEUSD_SGP,DOGE,USD,Daily Fixing SGP,"September 20, 2022","December 18, 2017","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGS Reference Rate LDN,KK_RFR_DOGSUSD_LDN,DOGS,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DOGS Reference Rate NYC,KK_RFR_DOGSUSD_NYC,DOGS,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DOGS Reference Rate SGP,KK_RFR_DOGSUSD_SGP,DOGS,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko DOLO Reference Rate LDN,KK_RFR_DOLOUSD_LDN,DOLO,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DOLO Reference Rate NYC,KK_RFR_DOLOUSD_NYC,DOLO,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DOLO Reference Rate SGP,KK_RFR_DOLOUSD_SGP,DOLO,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate ,KK_RFR_DOTUSD,DOT,USD,Real-time (5s),"September 20, 2022","September 21, 2020","Bitfinex, Bitso, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate LDN,KK_RFR_DOTUSD_LDN,DOT,USD,Daily Fixing LDN,"September 20, 2022","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate LDN,KK_RFR_DOTUSD_LDNLF,DOT,USD,Daily Fixing LDN,"January 08, 2025","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate NYC,KK_RFR_DOTUSD_NYC,DOT,USD,Daily Fixing NYC,"September 20, 2022","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate LDN,KK_RFR_DOTUSD_NYCLF,DOT,USD,Daily Fixing LDN,"May 06, 2025","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOT Reference Rate SGP,KK_RFR_DOTUSD_SGP,DOT,USD,Daily Fixing SGP,"September 20, 2022","September 21, 2020","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
